"election_date","office_name","district_name","candidate_name","candidate_party_name","votes","is_winner","pct"
"2024","State Senate","15","Craig Degenhardt","Republican",8368,FALSE,39.3
"2024","State Senate","16","Antoinette Sedillo Lopez","Democratic",18219,TRUE,100
"2024","State Senate","17","Mimi Stewart","Democratic",9117,TRUE,100
"2024","State Senate","18","Natalie R. Figueroa","Democratic",15131,TRUE,58.1
"2024","State Senate","18","Kurstin S. Johnson","Republican",10930,FALSE,41.9
"2024","State Senate","19","Ant L. Thornton","Republican",17400,TRUE,57
"2024","State Senate","19","William Burton Scott","Democratic",13111,FALSE,43
"2024","State Senate","2","Steve D. Lanier","Republican",16832,TRUE,78.5
"2024","State Senate","2","Songtree L. Pioche","Democratic",4613,FALSE,21.5
"2024","State Senate","20","Martin E. Hickey","Democratic",14222,TRUE,57.5
"2024","State Senate","20","Wayne A Yevoli","Republican",10497,FALSE,42.5
"2024","State Senate","21","Nicole L. Tobiassen","Republican",15715,TRUE,52.8
"2024","State Senate","21","Athena Ann Christodoulou","Democratic",14044,FALSE,47.2
"2024","State Senate","22","Benny Shendo, Jr","Democratic",13954,TRUE,100
"2024","State Senate","23","Harold James Pope, Jr","Democratic",13267,TRUE,53.4
"2024","State Senate","23","Terry Lynne Aragon","Republican",11577,FALSE,46.6
"2024","State Senate","24","Linda M. Trujillo","Democratic",18058,TRUE,100
"2024","State Senate","25","Peter Wirth","Democratic",28248,TRUE,100
"2024","State Senate","26","Antonio ""Moe"" Maestas","Democratic",13716,TRUE,100
"2024","State Senate","27","Patrick Henry Boone, IV","Republican",15673,TRUE,100
"2024","State Senate","28","Gabriel J. Ramos","Republican",11370,TRUE,55.4
"2024","State Senate","28","Chris M. Ponce","Democratic",9146,FALSE,44.6
"2024","State Senate","29","Joshua A. Sanchez","Republican",13589,TRUE,59.3
"2024","State Senate","29","Tina R. Garcia","Democratic",9329,FALSE,40.7
"2024","State Senate","3","Shannon Dawn Pinto","Democratic",13949,TRUE,100
"2024","State Senate","30","Angel M. Charley","Democratic",11748,TRUE,100
"2024","State Senate","31","Joseph Cervantes","Democratic",8849,TRUE,100
"2024","State Senate","32","Candy Spence Ezzell","Republican",12468,TRUE,100
"2024","State Senate","33","Nicholas Allan Paul","Republican",16252,TRUE,100
"2024","State Senate","34","James G. Townsend","Republican",14050,TRUE,100
"2024","State Senate","35","Crystal Diamond Brantley","Republican",17801,TRUE,100
"2024","State Senate","36","Jeff Steinborn","Democratic",11150,TRUE,56
"2024","State Senate","36","David H. Tofsted","Republican",8766,FALSE,44
"2024","State Senate","37","William Peter Soules","Democratic",15693,TRUE,100
"2024","State Senate","38","Carrie Hamblen","Democratic",8642,TRUE,50.9
"2024","State Senate","38","Samantha R. Barncastle Salopek","Republican",8321,FALSE,49.1
"2024","State Senate","39","Elizabeth Liz Stefanics","Democratic",16368,TRUE,100
"2024","State Senate","4","George K. Munoz","Democratic",13077,TRUE,100
"2024","State Senate","40","Craig W. Brandt","Republican",14345,TRUE,54
"2024","State Senate","40","Amina N. Everett","Democratic",12217,FALSE,46
"2024","State Senate","41","David M. Gallegos","Republican",11145,TRUE,100
"2024","State Senate","42","Larry R. Scott","Republican",15578,TRUE,100
"2024","State Senate","5","Leo Jaramillo","Democratic",16168,TRUE,100
"2024","State Senate","6","Roberto ""Bobby"" Jesse Gonzales","Democratic",18953,TRUE,100
"2024","State Senate","7","Pat Woods","Republican",13706,TRUE,100
"2024","State Senate","8","Pete Campos","Democratic",14996,TRUE,100
"2024","State Senate","9","Cindy Nava","Democratic",15585,TRUE,55.9
"2024","State Senate","9","Audrey Trujillo","Republican",12316,FALSE,44.1
"2024","United States Representative","1","Melanie Ann Stansbury","Democratic",193158,TRUE,56.4
"2024","United States Representative","1","Steve Jones","Republican",149391,FALSE,43.6
"2024","United States Representative","2","Gabriel Vasquez","Democratic",138039,TRUE,52.1
"2024","United States Representative","2","Yvette Herrell","Republican",126866,FALSE,47.9
"2024","United States Representative","3","Teresa Leger Fernandez","Democratic",162076,TRUE,56.4
"2024","United States Representative","3","Sharon E. Clahchischilliage","Republican",125485,FALSE,43.6
"2024","United States Senator","New Mexico","Martin Heinrich","Democratic",496787,TRUE,55.1
"2024","United States Senator","New Mexico","Nella Louise Domenici","Republican",404676,FALSE,44.9
